Country,State,Year,Crop Category,Season,Crop Name,Area (UOM:Ha(Hectares)),Production (UOM:t(Tonnes)),Yield (UOM:Kg/Ha(KilogramperHectare))
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Soyabean,149.17,202.424,1357
India,Karnataka,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Coarse Cereals,1265,1618,1279.051
India,Jharkhand,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Foodgrains,392.172,544.826,1389.253
India,Delhi,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Bajra,1.325,5.34,640
India,Maharashtra,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,,Linseed,27,8,296.296
India,Karnataka,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Rabi or Summer,Sunflower,46.55,24.7,530.612
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Wheat,286,563.42,1970
India,Nagaland,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Gram,0.74,0.62,837.838
India,Bihar,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Sunflower,2.22,2.99,1346.847
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Foodgrains,37.9,126.617,3340.814
India,Jharkhand,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Kharif,Oilseed,29.173,25.12,861.07
India,Maharashtra,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Cereals,3818,2541.263,665.601
India,Nagaland,"Agriculture Year (Jul - Jun), 2015",Oilseeds and Commercial Crops,Kharif,Sesamum,3.58,2.16,603.352
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Sugarcane,1.63,37.57,23049.08
India,Ladakh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Coarse Cereals,6.9705860738533931115,13.3191352545949716155,46.5100307540295046465
India,Goa,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Rabi,Oilseed,2.2,5.64,2563.636
India,Mizoram,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Cereals,40.602,69.35,1708.044
India,Jharkhand,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Masur,40.76,45.71,1121.443
India,Nagaland,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Cereals,286.94,494.431,1723.118
India,Chhattisgarh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Peas,10.67,4.63,433.927
India,Nagaland,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,,Mesta,1.9,2.1,1105
India,Jharkhand,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Other Pulses,18.61,11.06,594.304
India,Chhattisgarh,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,,Sugarcane,13.5,37.3,2762.963
India,Mizoram,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Cereals,41.945,69.087,1647.085
India,Haryana,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,,Sugarcane,114,9632.886,84499
India,Jharkhand,"Agriculture Year (Jul - Jun), 2015",Oilseeds and Commercial Crops,Kharif,Sunflower,0.2,0.142,712
India,Gujarat,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Pulses,448.86,398.63,888.093
India,Bihar,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Gram,61.47,86.19,1402.147
India,Manipur,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Pulses,3.08,3.47,1126.623
India,Karnataka,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Jute and Mesta,0,0,
India,Karnataka,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Maize,143,441,3083.916
India,Nagaland,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Cereals,259.69,525.68,2024.26
India,Gujarat,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Bajra,391.58,892.802,2280
India,Maharashtra,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Kharif,Sunflower,34,20,588.235
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Barley,21.73,37.78,1738.61
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Bajra,19.06437484283292476,11.40545250320966686,583.69769158000130844
India,Gujarat,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Moong,200,88,440
India,Ladakh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Pulses,1.22,1.095,897.541
India,Delhi,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Gram,0.01,0.07,7000
India,Manipur,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Cereals,216.24,499.704,2310.876
India,Mizoram,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Rice,34.742,59.05,1699.672
India,Haryana,"Agriculture Year (Jul - Jun), 2015",Oilseeds and Commercial Crops,Kharif,Castorseed,0.2,0.26,1300
India,Bihar,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Kulthi (Horse Gram),8.3,7.626,918.795
India,Bihar,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,Rabi,Oilseed,99.562,120.809,1213.4
India,Nagaland,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Tur,2.88,2.59,899.306
India,Chhattisgarh,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Lakh Or Khesari,307.6,172.3,560.143
India,Maharashtra,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Kharif,Sesamum,46,15,326.087
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Foodgrains,592.749,1107.774,1868.875
India,Delhi,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Cereals,19.23,83.775,4356.464
India,Manipur,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Tur,0.56,0.57,1018
India,Ladakh,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Rabi,Coarse Cereals,0.164545857853095940,0.1039121697004240485,15.3716257613832491085
India,Kerala,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Kharif,Sesamum,0.26,0.09,346.154
India,Bihar,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Masur,150.695,140.439,931.942
India,Chhattisgarh,"Agriculture Year (Jul - Jun), 2015",Oilseeds and Commercial Crops,,Sugarcane,35.533,68.505,23081.030
India,Jammu And Kashmir,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Cereals,540.231112070121593446,1176.041672303154376308,2123.934292527347956362
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Coarse Cereals,300.37,742.675,2472.534
India,Uttarakhand,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Kharif,Oilseed,12,11.237,936.417
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Maize,164.98,1108.171,6717
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Moong,37,12,324.324
India,Tripura,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Other Pulses,1.77,1.24,700.565
India,Rajasthan,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Moong,3.52,4.763,1353
India,Sikkim,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,Rabi,Oilseed,4.07,3.38,830.467
India,West Bengal,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Tur,1.25,0.54,432
India,Uttarakhand,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Foodgrains,403.9,739.21,1830.181
India,Tripura,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Urad,0.42,0.33,785.714
India,Telangana,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Wheat,5,8.48,1696
India,Sikkim,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Rabi,Soyabean,3.86,3.61,935.233
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Foodgrains,11627,23918.1,2057.117
India,Telangana,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,,Jute and Mesta,0,0,
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2015",Oilseeds and Commercial Crops,Kharif,Soyabean,36,18.695,519.3
India,Tripura,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Gram,0.15,0.11,733.333
India,West Bengal,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Coarse Cereals,53.82,111.1,2064.288
India,Telangana,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Tur,330,263.34,798
India,Punjab,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Foodgrains,3220.6,13223.624,4105.95
India,Telangana,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Cereals,1498,4219.8,2816.956
India,Punjab,"Agriculture Year (Jul - Jun), 2013",Oilseeds and Commercial Crops,,Cotton,446,334.56,750.135
India,Telangana,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Ragi,1,1.137,1137
India,Rajasthan,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Cereals,5786.636,6253.01,1080.595
India,Rajasthan,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,Rabi,Linseed,2.56,3.29,1285.156
India,Tripura,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Small Millets,0.1,0.082,820
India,Rajasthan,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Peas,13.58,22.84,1681.885
India,Rajasthan,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Cereals,3097.893,10299.182,3324.576
India,Uttarakhand,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Cereals,476.54,844.06,1771.226
India,The Dadra And Nagar Haveli And Daman And Diu,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Foodgrains,0.19,0.442,2326.316
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Wheat,9853,33815.496,3432
India,Uttarakhand,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,,Sugarcane,91,6329.323,69553
India,Uttarakhand,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Coarse Cereals,169,218.922,1295.396
India,Telangana,"Agriculture Year (Jul - Jun), 2015",Oilseeds and Commercial Crops,Kharif,Castorseed,48,17,354.167
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Foodgrains,2448.065,6768.252,2764.736
India,Tripura,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Moong,0.63,0.34,539.683
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Rice,26,90.064,3464
India,Telangana,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Rabi,Sunflower,22,23,1045.455
India,The Dadra And Nagar Haveli And Daman And Diu,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,,Sugarcane,0,0,
India,West Bengal,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Coarse Cereals,71.13,167.378,2353.128
India,Tripura,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Rabi,Groundnut,0.37,0.48,1297.297
India,The Dadra And Nagar Haveli And Daman And Diu,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Wheat,0.14,0.29,2071.429
India,Puducherry,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Oilseed,0.191,0.162,848.335
India,West Bengal,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Maize,46.431,124.996,2692.081
India,Punjab,"Agriculture Year (Jul - Jun), 2015",Oilseeds and Commercial Crops,,Rapeseed and Mustard,31,41.8,1348.387
India,Telangana,"Agriculture Year (Jul - Jun), 2014",Oilseeds and Commercial Crops,,Mesta,0,0.18,
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Maize,709,1637.081,2309
India,Uttarakhand,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Bhatt,6.47,5.16,797.527
India,Tripura,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Rice,57.27,172.96,3020.08
India,Rajasthan,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Other Pulses,1.92,1.37,713.542
India,Punjab,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Sugarcane,91,7302.022,80242
India,Telangana,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Rabi,Cereals,992.17,3460.746,3488.057
India,Uttarakhand,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Small Millets,59.02,74.32,1259.234
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,,Sugarcane,346.35,38575.7,111377.797
India,Telangana,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Kharif,Oilseed,199,294.41,1479.447
India,Tripura,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Pulses,15.019,11.319,753.629
India,The Dadra And Nagar Haveli And Daman And Diu,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Maize,0.1,0.11,1100
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Maize,119.63,337.24,2819.025
India,Telangana,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,Rabi,Groundnut,140,290,2071.429
India,West Bengal,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Others,0.794,0.718,904.282
India,Telangana,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Urad,6,5.274,879
India,The Dadra And Nagar Haveli And Daman And Diu,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Kharif,Oilseed,0.07,0.041,589.571
